"Greenville-New Bern-Washington, NC",545
"Charlotte, NC",517
"Charlotte, NC",517
"Charlotte, NC",517
"Greenville-New Bern-Washington, NC",545
"Charlotte, NC",517
"Raleigh-Durham (Fayetteville), NC",560
"Greensboro-High Point-Winston Salem, NC",518
"Wilmington, NC",550
"Wilmington, NC",550
"Greenville-New Bern-Washington, NC",545
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Greenville-New Bern-Washington, NC",545
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Raleigh-Durham (Fayetteville), NC",560
"Greenville-New Bern-Washington, NC",545
"Florence-Myrtle Beach, SC",570
"Greensboro-High Point-Winston Salem, NC",518
"Greensboro-High Point-Winston Salem, NC",518
"Greensboro-High Point-Winston Salem, NC",518
"Raleigh-Durham (Fayetteville), NC",560
"Raleigh-Durham (Fayetteville), NC",560
"Greenville-New Bern-Washington, NC",545
"Charlotte, NC",517
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Raleigh-Durham (Fayetteville), NC",560
"Greensboro-High Point-Winston Salem, NC",518
"Greenville-New Bern-Washington, NC",545
"Norfolk-Portsmouth-Newport News,VA",544
"Charlotte, NC",517
"Greenville-New Bern-Washington, NC",545
"Raleigh-Durham (Fayetteville), NC",560
"Norfolk-Portsmouth-Newport News,VA",544
"Greensboro-High Point-Winston Salem, NC",518
"Raleigh-Durham (Fayetteville), NC",560
"Raleigh-Durham (Fayetteville), NC",560
"Greensboro-High Point-Winston Salem, NC",518
"Greensboro-High Point-Winston Salem, NC",518
"Florence-Myrtle Beach, SC",570
"Greensboro-High Point-Winston Salem, NC",518
"Florence-Myrtle Beach, SC",570
"Raleigh-Durham (Fayetteville), NC",560
"Raleigh-Durham (Fayetteville), NC",560
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Greenville-New Bern-Washington, NC",545
"Charlotte, NC",517
"Raleigh-Durham (Fayetteville), NC",560
"Wilmington, NC",550
"Norfolk-Portsmouth-Newport News,VA",544
"Greenville-New Bern-Washington, NC",545
"Raleigh-Durham (Fayetteville), NC",560
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Raleigh-Durham (Fayetteville), NC",560
"Greensboro-High Point-Winston Salem, NC",518
"Charlotte, NC",517
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Charlotte, NC",517
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Raleigh-Durham (Fayetteville), NC",560
"Raleigh-Durham (Fayetteville), NC",560
"Raleigh-Durham (Fayetteville), NC",560
"Wilmington, NC",550
"Charlotte, NC",517
"Raleigh-Durham (Fayetteville), NC",560
"Raleigh-Durham (Fayetteville), NC",560
"Greenville-New Bern-Washington, NC",545
"Greenville-New Bern-Washington, NC",545
"Raleigh-Durham (Fayetteville), NC",560
"Wilmington, NC",550
"Greensboro-High Point-Winston Salem, NC",518
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Raleigh-Durham (Fayetteville), NC",560
"Raleigh-Durham (Fayetteville), NC",560
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Greensboro-High Point-Winston Salem, NC",518
"Charlotte, NC",517
"Greensboro-High Point-Winston Salem, NC",518
"Charlotte, NC",517
"Greensboro-High Point-Winston Salem, NC",518
"Charlotte, NC",517
"Norfolk-Portsmouth-Newport News,VA",544
"Wilmington, NC",550
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Greenville-New Bern-Washington, NC",545
"Greenville-New Bern-Washington, NC",545
"Greensboro-High Point-Winston Salem, NC",518
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Wilmington, NC",550
"Raleigh-Durham (Fayetteville), NC",560
"Charlotte, NC",517
"Greensboro-High Point-Winston Salem, NC",518
"Raleigh-Durham (Fayetteville), NC",560
"Raleigh-Durham (Fayetteville), NC",560
"Greensboro-High Point-Winston Salem, NC",518
"Greenville-New Bern-Washington, NC",545
"Greensboro-High Point-Winston Salem, NC",518
"Charlotte, NC",517
"Greensboro-High Point-Winston Salem, NC",518
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Norfolk-Portsmouth-Newport News,VA",544
"Charlotte, NC",517
"Charlotte, NC",517
"Greenville-New Bern-Washington, NC",545
"Charlotte, NC",517
"Florence-Myrtle Beach, SC",570
"Raleigh-Durham (Fayetteville), NC",560
"Greenville-New Bern-Washington, NC",545
"Greensboro-High Point-Winston Salem, NC",518
"Norfolk-Portsmouth-Newport News,VA",544
"Charlotte, NC",517
"Raleigh-Durham (Fayetteville), NC",560
"Greenville-New Bern-Washington, NC",545
"Charlotte, NC",517
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Greensboro-High Point-Winston Salem, NC",518
"Raleigh-Durham (Fayetteville), NC",560
"Raleigh-Durham (Fayetteville), NC",560
"Greensboro-High Point-Winston Salem, NC",518
"Raleigh-Durham (Fayetteville), NC",560
"Charlotte, NC",517
"Wilmington, NC",550
"Greensboro-High Point-Winston Salem, NC",518
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
"Greensboro-High Point-Winston Salem, NC",518
"Wilmington, NC",550
"Greenville-New Bern-Washington, NC",545
"Raleigh-Durham (Fayetteville), NC",560
"Wilmington, NC",550
"Raleigh-Durham (Fayetteville), NC",560
"Greenville-New Bern-Washington, NC",545
"Greensboro-High Point-Winston Salem, NC",518
"Greenville-New Bern-Washington, NC",545
"Norfolk-Portsmouth-Newport News,VA",544
"Wilmington, NC",550
"Greensboro-High Point-Winston Salem, NC",518
"Greensboro-High Point-Winston Salem, NC",518
"Raleigh-Durham (Fayetteville), NC",560
"Raleigh-Durham (Fayetteville), NC",560
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Minot-Bismarck-Dickinson(Williston), ND",687
"Fargo-Valley City, ND",724
"Minot-Bismarck-Dickinson(Williston), ND",687
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"Denver, CO",751
"Omaha, NE",652
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Cheyenne, WY-Scottsbluff, NE",759
"Lincoln & Hastings-Kearney, NE",722
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Denver, CO",751
"Denver, CO",751
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"North Platte, NE",740
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Omaha, NE",652
"Omaha, NE",652
"Omaha, NE",652
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"North Platte, NE",740
"Denver, CO",751
"Omaha, NE",652
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Cheyenne, WY-Scottsbluff, NE",759
"Denver, CO",751
"Omaha, NE",652
"Omaha, NE",652
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Sioux City, IA",624
"North Platte, NE",740
"Omaha, NE",652
"Omaha, NE",652
"North Platte, NE",740
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Denver, CO",751
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Sioux City, IA",624
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Omaha, NE",652
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Denver, CO",751
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Cheyenne, WY-Scottsbluff, NE",759
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Denver, CO",751
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"North Platte, NE",740
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"North Platte, NE",740
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Omaha, NE",652
"Omaha, NE",652
"Sioux Falls(Mitchell), SD",725
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"North Platte, NE",740
"Sioux Falls(Mitchell), SD",725
"Omaha, NE",652
"Omaha, NE",652
"Sioux City, IA",624
"Omaha, NE",652
"Sioux City, IA",624
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Omaha, NE",652
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Sioux City, IA",624
"Omaha, NE",652
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Lincoln & Hastings-Kearney, NE",722
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Portland-Auburn, ME",500
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Portland-Auburn, ME",500
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Portland-Auburn, ME",500
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Portland-Auburn, ME",500
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Portland-Auburn, ME",500
"Portland-Auburn, ME",500
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Burlington, VT-Plattsburgh, NY",523
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Portland-Auburn, ME",500
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Portland-Auburn, ME",500
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Portland-Auburn, ME",500
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Portland-Auburn, ME",500
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Portland-Auburn, ME",500
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Portland-Auburn, ME",500
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Portland-Auburn, ME",500
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Burlington, VT-Plattsburgh, NY",523
"Burlington, VT-Plattsburgh, NY",523
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Boston, MA-Manchester, NH",506
"Portland-Auburn, ME",500
"Burlington, VT-Plattsburgh, NY",523
"Philadelphia, PA",504
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"Philadelphia, PA",504
"Philadelphia, PA",504
"New York, NY",501
"Philadelphia, PA",504
"Philadelphia, PA",504
"New York, NY",501
"Philadelphia, PA",504
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"Philadelphia, PA",504
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"Philadelphia, PA",504
"New York, NY",501
"Philadelphia, PA",504
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"Philadelphia, PA",504
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"Philadelphia, PA",504
"New York, NY",501
"New York, NY",501
"Philadelphia, PA",504
"New York, NY",501
"Philadelphia, PA",504
"Philadelphia, PA",504
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"Philadelphia, PA",504
"Philadelphia, PA",504
"New York, NY",501
"New York, NY",501
"New York, NY",501
"New York, NY",501
"Philadelphia, PA",504
"New York, NY",501
"New York, NY",501
